channel x_pos y_pos z_pos
3665 35 -875 -160
3666 35 -870 -160
3667 35 -865 -160
3668 35 -860 -160
3669 35 -855 -160
3670 35 -850 -160
3671 35 -845 -160
3672 35 -840 -160
3673 35 -835 -160
3674 35 -830 -160
3675 35 -825 -160
3676 35 -820 -160
3677 35 -815 -160
3678 35 -810 -160
3679 35 -805 -160
3680 35 -800 -160
3681 35 -795 -160
3682 35 -790 -160
3683 35 -785 -160
3684 35 -780 -160
3685 35 -775 -160
3686 35 -770 -160
3687 35 -765 -160
3688 35 -760 -160
3689 35 -755 -160
3690 35 -750 -160
3691 35 -745 -160
3692 35 -740 -160
3693 35 -735 -160
3694 35 -730 -160
3695 35 -725 -160
3696 35 -720 -160
3697 35 -715 -160
3698 35 -710 -160
3699 35 -705 -160
3700 35 -700 -160
3701 35 -695 -160
3702 35 -690 -160
3703 35 -685 -160
3704 35 -680 -160
3705 35 -675 -160
3706 35 -670 -160
3707 35 -665 -160
3708 35 -660 -160
3709 35 -655 -160
3710 35 -650 -160
3711 35 -645 -160
3712 35 -640 -160
3713 35 -635 -160
3714 35 -630 -160
3715 35 -625 -160
3716 35 -620 -160
3717 35 -615 -160
3718 35 -610 -160
3719 35 -605 -160
3720 35 -600 -160
3721 35 -595 -160
3722 35 -590 -160
3723 35 -585 -160
3724 35 -580 -160
3725 35 -575 -160
3726 35 -570 -160
3727 35 -565 -160
3728 35 -560 -160
3729 35 -555 -160
3730 35 -550 -160
3731 35 -545 -160
3732 35 -540 -160
3733 35 -535 -160
3734 35 -530 -160
3735 35 -525 -160
3736 35 -520 -160
3737 35 -515 -160
3738 35 -510 -160
3739 35 -505 -160
3740 35 -500 -160
3741 35 -495 -160
3742 35 -490 -160
3743 35 -485 -160
3744 35 -480 -160
3745 35 -475 -160
3746 35 -470 -160
3747 35 -465 -160
3748 35 -460 -160
3749 35 -455 -160
3750 35 -450 -160
3751 35 -445 -160
3752 35 -440 -160
3753 35 -435 -160
3754 35 -430 -160
3755 35 -425 -160
3756 35 -420 -160
3757 35 -415 -160
3758 35 -410 -160
3759 35 -405 -160
3760 35 -400 -160
3761 35 -395 -160
3762 35 -390 -160
3763 35 -385 -160
3764 35 -380 -160
3765 35 -375 -160
3766 35 -370 -160
3767 35 -365 -160
3768 35 -360 -160
3769 35 -355 -160
3770 35 -350 -160
3771 35 -345 -160
3772 35 -340 -160
3773 35 -335 -160
3774 35 -330 -160
3775 35 -325 -160
3776 35 -320 -160
3777 35 -315 -160
3778 35 -310 -160
3779 35 -305 -160
3780 35 -300 -160
3781 35 -295 -160
3782 35 -290 -160
3783 35 -285 -160
3784 35 -280 -160
3785 35 -275 -160
3786 35 -270 -160
3787 35 -265 -160
3788 35 -260 -160
3789 35 -255 -160
3790 35 -250 -160
3791 35 -245 -160
3792 35 -240 -160
3793 35 -235 -160
3794 35 -230 -160
3795 35 -225 -160
3796 35 -220 -160
3797 35 -215 -160
3798 35 -210 -160
3799 35 -205 -160
3800 35 -200 -160
3801 35 -195 -160
3802 35 -190 -160
3803 35 -185 -160
3804 35 -180 -160
3805 35 -175 -160
3806 35 -170 -160
3807 35 -165 -160
3808 35 -160 -160
3809 35 -155 -160
3810 35 -150 -160
3811 35 -145 -160
3812 35 -140 -160
3813 35 -135 -160
3814 35 -130 -160
3815 35 -125 -160
3816 35 -120 -160
3817 35 -115 -160
3818 35 -110 -160
3819 35 -105 -160
3820 35 -100 -160
3821 35 -95 -160
3822 35 -90 -160
3823 35 -85 -160
3824 35 -80 -160
3825 35 -75 -160
3826 35 -70 -160
3827 35 -65 -160
3828 35 -60 -160
3829 35 -55 -160
3830 35 -50 -160
3831 35 -45 -160
3832 35 -40 -160
3833 35 -35 -160
3834 35 -30 -160
3835 35 -25 -160
3836 35 -20 -160
3837 35 -15 -160
3838 35 -10 -160
3839 35 -5 -160
